ward	282.89	271.54	231.7	101.41	64.06	27.24	8.4	12.11	41.03	94.71	214.85	231.46	1581.4
ward	3.97	5.1	7.02	9.89	14.64	19.77	24.61	24.37	20.72	14.55	7.95	4.49	13.11
ward	-7.38	-6.89	-5.66	-4.01	-0.52	3.05	6.28	6.1	3.18	-0.37	-4.11	-6.91	-1.44
WEPP_ID	Precip_mm	Tmax_C	Tmin_C	elev_m	frac_canopy_cover	Management							
47	1154.41	14.08	-1.47	1928.2	0.547647	hermada_11.man							
47	202.25	195.12	168.48	74.29	46.41	23.97	8.46	12.78	30.13	69.1	156.53	166.89	1154.41
47	4.41	5.53	7.56	10.69	15.72	20.92	25.79	25.44	21.68	15.46	8.97	5.31	13.96
47	-7.81	-7.25	-5.35	-3.35	0.05	3.23	6.12	5.66	2.89	-0.89	-4.39	-7.39	-1.54
48	1160.77	13.9474	-1.52929	1995.66	0.717286	hermada_10.man							
48	216.39086	209.21969	181.19176	80.181309	49.961084	24.805254	8.1372809	12.762144	32.324968	74.451177	168.44936	179.41559	1237.2905
48	4.1776471	5.5053204	7.5147583	10.349255	15.300745	20.458784	25.362	25.005908	21.260955	15.022784	8.581098	4.9362485	13.634301
48	-7.6665228	-7.1426013	-5.4987451	-3.6072418	-0.16220915	3.1319086	6.1273859	5.7700525	2.9577777	-0.72257515	-4.2919217	-7.2255945	-1.529281
49	1154.41	14.08	-1.47	1946.47	0.715673	hermada_13.man							
49	202.41113	195.28129	168.62793	74.363237	46.451528	23.979658	8.455976	12.779678	30.157043	69.161812	156.6599	167.03102	1155.3602
49	4.3930984	5.5221124	7.5527563	10.667787	15.692797	20.892476	25.763279	25.412798	21.653923	15.432314	8.9460162	5.2871429	13.938269
49	-7.8091949	-7.2501611	-5.3649701	-3.3689938	0.031971831	3.2180884	6.1162976	5.6606439	2.8891953	-0.88919518	-4.3927365	-7.3890344	-1.5456339
50	1178.61	13.5757	-1.6955	2015.06	0.7666	hermada_4.man							
50	210.9966	203.87533	176.5101	78.265728	48.66437	24.494272	8.2415533	12.762524	31.597961	72.455342	163.58146	174.54438	1205.9896
50	3.4925244	5.1018448	7.1667963	9.4841748	14.243301	19.425825	24.339514	23.963301	20.264467	13.957087	7.6680585	4.0692233	12.780388
50	-7.7663104	-7.2587378	-6.1626215	-4.3810678	-0.92864075	2.5833981	5.9190289	5.6949512	2.8463107	-0.84631065	-4.5385437	-7.3375726	-1.8458252
51	1156.52	14.0361	-1.48964	2005.7	0.75	hermada_1.man							
51	210.77703	203.65555	176.30852	78.165928	48.607778	24.481111	8.2470367	12.762963	31.561111	72.371113	163.40444	174.35223	1204.6948
51	3.5155554	5.1125925	7.1766669	9.5144446	14.28037	19.463334	24.375925	24.000371	20.3	13.994814	7.700741	4.1003705	12.81
51	-7.7674072	-7.2585187	-6.1422223	-4.3551852	-0.9040741	2.5996295	5.9240741	5.6940741	2.8474075	-0.84740738	-4.5348148	-7.3388892	-1.8381482
52	1212.48	12.87	-2.01107	2084.1	0.754318	hermada_19.man							
52	212.26	205.14	177.67	78.84	48.99	24.57	8.21	12.76	31.81	72.94	164.6	175.65	1213.44
52	3.36	5.04	7.11	9.31	14.03	19.21	24.13	23.75	20.06	13.74	7.48	3.89	12.61
