Topaz_ID	 WEPP_ID	 OFEs	 Area_cells	Soil_File	Management_File	Slope_file
4261	1013	13	112	soil/68523_13.sl	man/ww_barley_fallow_Int_Precip_mt_13.man	slope/H1013.slp
4272	1014	1	40	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1014.slp
4273	1015	3	65	soil/68523_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H1015.slp
4282	1016	6	280	soil/68523_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H1016.slp
4283	1017	5	241	soil/68523_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H1017.slp
4281	1018	9	112	soil/68523_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H1018.slp
4293	1019	2	37	soil/68523_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1019.slp
4292	1020	2	31	soil/68523_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1020.slp
4291	1021	12	187	soil/68523_12.sl	man/ww_barley_fallow_Int_Precip_mt_12.man	slope/H1021.slp
4302	1022	7	348	soil/68523_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H1022.slp
4303	1023	5	265	soil/68523_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H1023.slp
4301	1024	11	118	soil/68523_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H1024.slp
4311	1025	10	111	soil/68523_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H1025.slp
4313	1026	1	58	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1026.slp
4312	1027	6	188	soil/68523_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H1027.slp
4323	1028	7	94	soil/68523_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H1028.slp
4322	1029	1	11	soil/68523_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1029.slp
4332	1030	3	34	soil/68563_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H1030.slp
4333	1031	1	5	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1031.slp
4331	1032	10	111	soil/68563_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H1032.slp
4343	1033	1	28	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1033.slp
4341	1034	11	117	soil/68563_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H1034.slp
4342	1035	2	34	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1035.slp
4353	1036	2	62	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1036.slp
4352	1037	2	59	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1037.slp
4351	1038	10	112	soil/68563_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H1038.slp
4362	1039	2	74	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1039.slp
4363	1040	1	30	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1040.slp
4361	1041	9	120	soil/68563_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H1041.slp
4373	1042	2	36	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1042.slp
4372	1043	1	1	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1043.slp
4371	1044	11	128	soil/68563_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H1044.slp
4391	1045	18	130	soil/68563_18.sl	man/ww_barley_fallow_Int_Precip_mt_18.man	slope/H1045.slp
4402	1046	7	87	soil/68563_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H1046.slp
4403	1047	7	79	soil/68563_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H1047.slp
4412	1048	3	123	soil/68563_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H1048.slp
4413	1049	2	101	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1049.slp
4411	1050	12	134	soil/68563_12.sl	man/ww_barley_fallow_Int_Precip_mt_12.man	slope/H1050.slp
4423	1051	10	363	soil/68563_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H1051.slp
4422	1052	4	149	soil/68563_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H1052.slp
4421	1053	8	148	soil/68563_8.sl	man/ww_barley_fallow_Int_Precip_mt_8.man	slope/H1053.slp
4433	1054	7	157	soil/68563_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H1054.slp
4432	1055	9	197	soil/68563_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H1055.slp
4431	1056	12	113	soil/68563_12.sl	man/ww_barley_fallow_Int_Precip_mt_12.man	slope/H1056.slp
4443	1057	2	67	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1057.slp
4442	1058	2	62	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1058.slp
4441	1059	10	128	soil/68563_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H1059.slp
4453	1060	3	91	soil/68563_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H1060.slp
4452	1061	1	50	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1061.slp
4451	1062	9	112	soil/68563_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H1062.slp
4463	1063	1	1	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1063.slp
4462	1064	3	32	soil/68563_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H1064.slp
4472	1065	9	145	soil/68563_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H1065.slp
4473	1066	1	34	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1066.slp
4471	1067	12	114	soil/68563_12.sl	man/ww_barley_fallow_Int_Precip_mt_12.man	slope/H1067.slp
4483	1068	7	175	soil/68563_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H1068.slp
4482	1069	1	36	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1069.slp
4481	1070	11	117	soil/68563_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H1070.slp
4493	1071	1	1	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1071.slp
4492	1072	1	9	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1072.slp
4491	1073	13	111	soil/68563_13.sl	man/ww_barley_fallow_Int_Precip_mt_13.man	slope/H1073.slp
4502	1074	1	11	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1074.slp
4503	1075	2	20	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1075.slp
4512	1076	1	20	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1076.slp
4513	1077	1	30	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1077.slp
4511	1078	13	114	soil/68563_13.sl	man/ww_barley_fallow_Int_Precip_mt_13.man	slope/H1078.slp
4532	1079	1	10	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1079.slp
4533	1080	1	9	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1080.slp
4531	1081	12	175	soil/68563_12.sl	man/ww_barley_fallow_Int_Precip_mt_12.man	slope/H1081.slp
4543	1082	2	60	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1082.slp
4542	1083	5	136	soil/68563_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H1083.slp
4541	1084	9	165	soil/68563_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H1084.slp
4553	1085	4	172	soil/68563_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H1085.slp
4552	1086	4	175	soil/68563_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H1086.slp
4551	1087	9	143	soil/68563_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H1087.slp
4563	1088	1	26	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1088.slp
4562	1089	4	63	soil/68563_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H1089.slp
4561	1090	12	112	soil/68563_12.sl	man/ww_barley_fallow_Int_Precip_mt_12.man	slope/H1090.slp
4572	1091	1	47	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1091.slp
4573	1092	1	32	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1092.slp
4582	1093	2	20	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1093.slp
4583	1094	1	5	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1094.slp
4581	1095	11	113	soil/68563_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H1095.slp
4593	1096	1	30	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1096.slp
4592	1097	1	26	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1097.slp
4591	1098	9	154	soil/68563_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H1098.slp
4602	1099	2	36	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1099.slp
4603	1100	2	34	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1100.slp
4601	1101	14	114	soil/68563_14.sl	man/ww_barley_fallow_Int_Precip_mt_14.man	slope/H1101.slp
4613	1102	6	186	soil/68563_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H1102.slp
4612	1103	6	186	soil/68563_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H1103.slp
4611	1104	10	111	soil/68563_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H1104.slp
4621	1105	12	136	soil/68563_12.sl	man/ww_barley_fallow_Int_Precip_mt_12.man	slope/H1105.slp
4623	1106	1	7	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1106.slp
4622	1107	3	24	soil/68563_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H1107.slp
4633	1108	1	3	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1108.slp
4632	1109	1	8	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1109.slp
4631	1110	10	114	soil/68563_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H1110.slp
4642	1111	1	31	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1111.slp
4643	1112	1	14	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1112.slp
4641	1113	11	111	soil/68563_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H1113.slp
4652	1114	7	251	soil/68563_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H1114.slp
4653	1115	1	66	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1115.slp
4651	1116	12	111	soil/68563_12.sl	man/ww_barley_fallow_Int_Precip_mt_12.man	slope/H1116.slp
4662	1117	1	27	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1117.slp
4663	1118	1	43	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1118.slp
4661	1119	14	115	soil/68563_14.sl	man/ww_barley_fallow_Int_Precip_mt_14.man	slope/H1119.slp
4673	1120	2	30	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1120.slp
4672	1121	1	14	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1121.slp
4682	1122	2	43	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1122.slp
4683	1123	6	90	soil/68563_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H1123.slp
4692	1124	5	124	soil/68563_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H1124.slp
4693	1125	1	46	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1125.slp
4702	1126	2	9	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1126.slp
4703	1127	1	3	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1127.slp
4712	1128	5	66	soil/68563_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H1128.slp
4713	1129	1	20	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1129.slp
4711	1130	10	112	soil/68563_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H1130.slp
4723	1131	1	23	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1131.slp
4722	1132	1	25	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1132.slp
4721	1133	10	127	soil/68563_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H1133.slp
4733	1134	2	29	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1134.slp
4732	1135	7	94	soil/68563_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H1135.slp
4731	1136	10	139	soil/68563_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H1136.slp
4743	1137	1	17	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1137.slp
4742	1138	1	27	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1138.slp
4741	1139	9	118	soil/68563_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H1139.slp
4752	1140	1	2	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1140.slp
4763	1141	2	32	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1141.slp
4762	1142	5	68	soil/68563_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H1142.slp
4773	1143	4	61	soil/68563_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H1143.slp
4772	1144	2	31	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1144.slp
4771	1145	11	130	soil/68563_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H1145.slp
4783	1146	7	164	soil/68563_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H1146.slp
4782	1147	3	73	soil/68563_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H1147.slp
4781	1148	14	113	soil/68563_14.sl	man/ww_barley_fallow_Int_Precip_mt_14.man	slope/H1148.slp
4793	1149	4	102	soil/68563_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H1149.slp
4792	1150	1	31	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1150.slp
4791	1151	11	112	soil/68563_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H1151.slp
4803	1152	1	98	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1152.slp
4802	1153	6	269	soil/68563_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H1153.slp
4801	1154	9	118	soil/68563_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H1154.slp
4813	1155	2	85	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1155.slp
4812	1156	1	65	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1156.slp
4811	1157	13	112	soil/68563_13.sl	man/ww_barley_fallow_Int_Precip_mt_13.man	slope/H1157.slp
4823	1158	3	50	soil/68563_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H1158.slp
4822	1159	1	16	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1159.slp
4821	1160	14	114	soil/68563_14.sl	man/ww_barley_fallow_Int_Precip_mt_14.man	slope/H1160.slp
4832	1161	2	62	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1161.slp
4833	1162	5	122	soil/68563_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H1162.slp
4843	1163	2	71	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1163.slp
4842	1164	8	189	soil/68563_8.sl	man/ww_barley_fallow_Int_Precip_mt_8.man	slope/H1164.slp
4852	1165	8	110	soil/68563_8.sl	man/ww_barley_fallow_Int_Precip_mt_8.man	slope/H1165.slp
4853	1166	1	9	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1166.slp
4851	1167	13	113	soil/68563_13.sl	man/ww_barley_fallow_Int_Precip_mt_13.man	slope/H1167.slp
4863	1168	2	62	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1168.slp
4862	1169	1	45	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1169.slp
4861	1170	9	138	soil/68563_9.sl	man/ww_barley_fallow_Int_Precip_mt_9.man	slope/H1170.slp
4873	1171	2	18	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1171.slp
4872	1172	1	14	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1172.slp
4882	1173	1	1	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1173.slp
4893	1174	4	135	soil/68563_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H1174.slp
4892	1175	3	94	soil/68563_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H1175.slp
4891	1176	10	113	soil/68563_10.sl	man/ww_barley_fallow_Int_Precip_mt_10.man	slope/H1176.slp
4903	1177	5	301	soil/68563_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H1177.slp
4902	1178	4	265	soil/68563_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H1178.slp
4901	1179	11	129	soil/68563_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H1179.slp
4913	1180	4	163	soil/68563_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H1180.slp
4911	1181	11	129	soil/68563_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H1181.slp
4912	1182	1	54	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1182.slp
4921	1183	13	191	soil/68563_13.sl	man/ww_barley_fallow_Int_Precip_mt_13.man	slope/H1183.slp
4923	1184	1	17	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1184.slp
4922	1185	3	45	soil/68563_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H1185.slp
4933	1186	3	38	soil/68563_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H1186.slp
4932	1187	4	42	soil/68563_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H1187.slp
4943	1188	4	236	soil/68563_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H1188.slp
4942	1189	7	334	soil/68563_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H1189.slp
4941	1190	11	118	soil/68563_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H1190.slp
4953	1191	4	176	soil/68563_4.sl	man/ww_barley_fallow_Int_Precip_mt_4.man	slope/H1191.slp
4952	1192	2	109	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1192.slp
4951	1193	11	124	soil/68563_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H1193.slp
4963	1194	1	33	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1194.slp
4962	1195	1	8	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1195.slp
4961	1196	13	114	soil/68563_13.sl	man/ww_barley_fallow_Int_Precip_mt_13.man	slope/H1196.slp
4973	1197	1	13	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1197.slp
4972	1198	2	15	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1198.slp
4983	1199	5	101	soil/68563_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H1199.slp
4982	1200	12	213	soil/68563_12.sl	man/ww_barley_fallow_Int_Precip_mt_12.man	slope/H1200.slp
4993	1201	7	500	soil/68563_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H1201.slp
4992	1202	5	344	soil/68563_5.sl	man/ww_barley_fallow_Int_Precip_mt_5.man	slope/H1202.slp
4991	1203	11	130	soil/68563_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H1203.slp
5003	1204	6	266	soil/68563_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H1204.slp
5002	1205	6	276	soil/68563_6.sl	man/ww_barley_fallow_Int_Precip_mt_6.man	slope/H1205.slp
5012	1206	1	19	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1206.slp
5013	1207	1	28	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1207.slp
5011	1208	11	165	soil/68563_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H1208.slp
5023	1209	7	123	soil/68563_7.sl	man/ww_barley_fallow_Int_Precip_mt_7.man	slope/H1209.slp
5022	1210	2	38	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1210.slp
5021	1211	11	121	soil/68563_11.sl	man/ww_barley_fallow_Int_Precip_mt_11.man	slope/H1211.slp
5031	1212	15	113	soil/68563_15.sl	man/ww_barley_fallow_Int_Precip_mt_15.man	slope/H1212.slp
5033	1213	1	3	soil/68563_1.sl	man/ww_barley_fallow_Int_Precip_mt_1.man	slope/H1213.slp
5043	1214	3	53	soil/68563_3.sl	man/ww_barley_fallow_Int_Precip_mt_3.man	slope/H1214.slp
5041	1215	16	112	soil/68563_16.sl	man/ww_barley_fallow_Int_Precip_mt_16.man	slope/H1215.slp
5042	1216	2	43	soil/68563_2.sl	man/ww_barley_fallow_Int_Precip_mt_2.man	slope/H1216.slp
